Pathogen,Antibiotic,Region
Salmonella spp.,Ceftriaxone,United Arab Emirates
Salmonella spp.,Ceftriaxone,United Arab Emirates
Salmonella spp.,Ceftriaxone,United Arab Emirates
Salmonella spp.,Ceftriaxone,United Arab Emirates
Salmonella spp.,Ceftriaxone,Bahrain
Salmonella spp.,Ceftriaxone,Bahrain
Salmonella spp.,Ceftriaxone,Bahrain
Salmonella spp.,Ceftriaxone,Bahrain
Salmonella spp.,Ceftriaxone,Switzerland
Salmonella spp.,Ceftriaxone,Switzerland
Salmonella spp.,Ceftriaxone,Switzerland
Salmonella spp.,Ceftriaxone,Switzerland
Salmonella spp.,Ceftriaxone,Finland
Salmonella spp.,Ceftriaxone,Finland
Salmonella spp.,Ceftriaxone,Finland
Salmonella spp.,Ceftriaxone,Finland
Salmonella spp.,Ceftriaxone,Lao People's Democratic Republic
Salmonella spp.,Ceftriaxone,Lao People's Democratic Republic
Salmonella spp.,Ceftriaxone,Lao People's Democratic Republic
Salmonella spp.,Ceftriaxone,Lao People's Democratic Republic
Salmonella spp.,Ceftriaxone,Malaysia
Salmonella spp.,Ceftriaxone,Malaysia
Salmonella spp.,Ceftriaxone,Malaysia
Salmonella spp.,Ceftriaxone,Malaysia
Salmonella spp.,Ceftriaxone,Philippines
Salmonella spp.,Ceftriaxone,Philippines
Salmonella spp.,Ceftriaxone,Philippines
Salmonella spp.,Ceftriaxone,Philippines
Salmonella spp.,Ceftriaxone,Saudi Arabia
Salmonella spp.,Ceftriaxone,Saudi Arabia
Salmonella spp.,Ceftriaxone,Saudi Arabia
Salmonella spp.,Ceftriaxone,Saudi Arabia
Salmonella spp.,Ceftriaxone,South Africa
Salmonella spp.,Ceftriaxone,South Africa
Salmonella spp.,Ceftriaxone,South Africa
Salmonella spp.,Ceftriaxone,South Africa
Salmonella spp.,Ciprofloxacin,United Arab Emirates
Salmonella spp.,Ciprofloxacin,United Arab Emirates
Salmonella spp.,Ciprofloxacin,United Arab Emirates
Salmonella spp.,Ciprofloxacin,United Arab Emirates
Salmonella spp.,Ciprofloxacin,Argentina
Salmonella spp.,Ciprofloxacin,Argentina
Salmonella spp.,Ciprofloxacin,Argentina
Salmonella spp.,Ciprofloxacin,Argentina
Salmonella spp.,Ciprofloxacin,Bahrain
Salmonella spp.,Ciprofloxacin,Bahrain
Salmonella spp.,Ciprofloxacin,Bahrain
Salmonella spp.,Ciprofloxacin,Bahrain
Salmonella spp.,Ciprofloxacin,Switzerland
Salmonella spp.,Ciprofloxacin,Switzerland
Salmonella spp.,Ciprofloxacin,Switzerland
Salmonella spp.,Ciprofloxacin,Switzerland
Salmonella spp.,Ciprofloxacin,Finland
Salmonella spp.,Ciprofloxacin,Finland
Salmonella spp.,Ciprofloxacin,Finland
Salmonella spp.,Ciprofloxacin,Finland
Salmonella spp.,Ciprofloxacin,Japan
Salmonella spp.,Ciprofloxacin,Japan
Salmonella spp.,Ciprofloxacin,Japan
Salmonella spp.,Ciprofloxacin,Japan
Salmonella spp.,Ciprofloxacin,Republic of Korea
Salmonella spp.,Ciprofloxacin,Republic of Korea
Salmonella spp.,Ciprofloxacin,Republic of Korea
Salmonella spp.,Ciprofloxacin,Republic of Korea
Salmonella spp.,Ciprofloxacin,Malta
Salmonella spp.,Ciprofloxacin,Malta
Salmonella spp.,Ciprofloxacin,Malta
Salmonella spp.,Ciprofloxacin,Malta
Salmonella spp.,Ciprofloxacin,Malaysia
Salmonella spp.,Ciprofloxacin,Malaysia
Salmonella spp.,Ciprofloxacin,Malaysia
Salmonella spp.,Ciprofloxacin,Malaysia
Salmonella spp.,Ciprofloxacin,Pakistan
Salmonella spp.,Ciprofloxacin,Pakistan
Salmonella spp.,Ciprofloxacin,Pakistan
Salmonella spp.,Ciprofloxacin,Pakistan
Salmonella spp.,Ciprofloxacin,Philippines
Salmonella spp.,Ciprofloxacin,Philippines
Salmonella spp.,Ciprofloxacin,Philippines
Salmonella spp.,Ciprofloxacin,Philippines
Salmonella spp.,Ciprofloxacin,Poland
Salmonella spp.,Ciprofloxacin,Poland
Salmonella spp.,Ciprofloxacin,Poland
Salmonella spp.,Ciprofloxacin,Poland
Salmonella spp.,Ciprofloxacin,Saudi Arabia
Salmonella spp.,Ciprofloxacin,Saudi Arabia
Salmonella spp.,Ciprofloxacin,Saudi Arabia
Salmonella spp.,Ciprofloxacin,Saudi Arabia
Salmonella spp.,Ciprofloxacin,South Africa
Salmonella spp.,Ciprofloxacin,South Africa
Salmonella spp.,Ciprofloxacin,South Africa
Salmonella spp.,Ciprofloxacin,South Africa
Salmonella spp.,Ertapenem,United Arab Emirates
Salmonella spp.,Ertapenem,United Arab Emirates
Salmonella spp.,Ertapenem,United Arab Emirates
Salmonella spp.,Ertapenem,United Arab Emirates
Salmonella spp.,Ertapenem,Switzerland
Salmonella spp.,Ertapenem,Switzerland
Salmonella spp.,Ertapenem,Switzerland
Salmonella spp.,Ertapenem,Switzerland
Salmonella spp.,Ertapenem,Malaysia
Salmonella spp.,Ertapenem,Malaysia
Salmonella spp.,Ertapenem,Malaysia
Salmonella spp.,Ertapenem,Malaysia
Salmonella spp.,Ertapenem,Poland
Salmonella spp.,Ertapenem,Poland
Salmonella spp.,Ertapenem,Poland
Salmonella spp.,Ertapenem,Poland
Salmonella spp.,Ertapenem,Saudi Arabia
Salmonella spp.,Ertapenem,Saudi Arabia
Salmonella spp.,Ertapenem,Saudi Arabia
Salmonella spp.,Ertapenem,Saudi Arabia
Salmonella spp.,Ertapenem,South Africa
Salmonella spp.,Ertapenem,South Africa
Salmonella spp.,Ertapenem,South Africa
Salmonella spp.,Ertapenem,South Africa
Salmonella spp.,Imipenem,United Arab Emirates
Salmonella spp.,Imipenem,United Arab Emirates
Salmonella spp.,Imipenem,United Arab Emirates
Salmonella spp.,Imipenem,United Arab Emirates
Salmonella spp.,Imipenem,Argentina
Salmonella spp.,Imipenem,Argentina
Salmonella spp.,Imipenem,Argentina
Salmonella spp.,Imipenem,Argentina
Salmonella spp.,Imipenem,Japan
Salmonella spp.,Imipenem,Japan
Salmonella spp.,Imipenem,Japan
Salmonella spp.,Imipenem,Japan
Salmonella spp.,Imipenem,Republic of Korea
Salmonella spp.,Imipenem,Republic of Korea
Salmonella spp.,Imipenem,Republic of Korea
Salmonella spp.,Imipenem,Republic of Korea
Salmonella spp.,Imipenem,Malaysia
Salmonella spp.,Imipenem,Malaysia
Salmonella spp.,Imipenem,Malaysia
Salmonella spp.,Imipenem,Malaysia
Salmonella spp.,Imipenem,Poland
Salmonella spp.,Imipenem,Poland
Salmonella spp.,Imipenem,Poland
Salmonella spp.,Imipenem,Poland
Salmonella spp.,Imipenem,Saudi Arabia
Salmonella spp.,Imipenem,Saudi Arabia
Salmonella spp.,Imipenem,Saudi Arabia
Salmonella spp.,Imipenem,Saudi Arabia
Salmonella spp.,Imipenem,South Africa
Salmonella spp.,Imipenem,South Africa
Salmonella spp.,Imipenem,South Africa
Salmonella spp.,Imipenem,South Africa
Salmonella spp.,Levofloxacin,United Arab Emirates
Salmonella spp.,Levofloxacin,United Arab Emirates
Salmonella spp.,Levofloxacin,United Arab Emirates
Salmonella spp.,Levofloxacin,United Arab Emirates
Salmonella spp.,Levofloxacin,Switzerland
Salmonella spp.,Levofloxacin,Switzerland
Salmonella spp.,Levofloxacin,Switzerland
Salmonella spp.,Levofloxacin,Switzerland
Salmonella spp.,Levofloxacin,Saudi Arabia
Salmonella spp.,Levofloxacin,Saudi Arabia
Salmonella spp.,Levofloxacin,Saudi Arabia
Salmonella spp.,Levofloxacin,Saudi Arabia
Salmonella spp.,Meropenem,United Arab Emirates
Salmonella spp.,Meropenem,United Arab Emirates
Salmonella spp.,Meropenem,United Arab Emirates
Salmonella spp.,Meropenem,United Arab Emirates
Salmonella spp.,Meropenem,Argentina
Salmonella spp.,Meropenem,Argentina
Salmonella spp.,Meropenem,Argentina
Salmonella spp.,Meropenem,Argentina
Salmonella spp.,Meropenem,Switzerland
Salmonella spp.,Meropenem,Switzerland
Salmonella spp.,Meropenem,Switzerland
Salmonella spp.,Meropenem,Switzerland
Salmonella spp.,Meropenem,Finland
Salmonella spp.,Meropenem,Finland
Salmonella spp.,Meropenem,Finland
Salmonella spp.,Meropenem,Finland
Salmonella spp.,Meropenem,Japan
Salmonella spp.,Meropenem,Japan
Salmonella spp.,Meropenem,Japan
Salmonella spp.,Meropenem,Japan
Salmonella spp.,Meropenem,Malaysia
Salmonella spp.,Meropenem,Malaysia
Salmonella spp.,Meropenem,Malaysia
Salmonella spp.,Meropenem,Malaysia
Salmonella spp.,Meropenem,Poland
Salmonella spp.,Meropenem,Poland
Salmonella spp.,Meropenem,Poland
Salmonella spp.,Meropenem,Poland
Salmonella spp.,Meropenem,Saudi Arabia
Salmonella spp.,Meropenem,Saudi Arabia
Salmonella spp.,Meropenem,Saudi Arabia
Salmonella spp.,Meropenem,Saudi Arabia
Shigella spp.,Azithromycin,Argentina
Shigella spp.,Azithromycin,Argentina
Shigella spp.,Azithromycin,Argentina
Shigella spp.,Azithromycin,Argentina
Shigella spp.,Cefotaxime,United Arab Emirates
Shigella spp.,Cefotaxime,United Arab Emirates
Shigella spp.,Cefotaxime,United Arab Emirates
Shigella spp.,Cefotaxime,United Arab Emirates
Shigella spp.,Cefotaxime,Argentina
Shigella spp.,Cefotaxime,Argentina
Shigella spp.,Cefotaxime,Argentina
Shigella spp.,Cefotaxime,Argentina
Shigella spp.,Cefotaxime,Japan
Shigella spp.,Cefotaxime,Japan
Shigella spp.,Cefotaxime,Japan
Shigella spp.,Cefotaxime,Japan
Salmonella spp.,Cefotaxime,United Arab Emirates
Salmonella spp.,Cefotaxime,United Arab Emirates
Salmonella spp.,Cefotaxime,United Arab Emirates
Salmonella spp.,Cefotaxime,United Arab Emirates
Salmonella spp.,Cefotaxime,Argentina
Salmonella spp.,Cefotaxime,Argentina
Salmonella spp.,Cefotaxime,Argentina
Salmonella spp.,Cefotaxime,Argentina
Salmonella spp.,Cefotaxime,Switzerland
Salmonella spp.,Cefotaxime,Switzerland
Salmonella spp.,Cefotaxime,Switzerland
Salmonella spp.,Cefotaxime,Switzerland
Salmonella spp.,Cefotaxime,Japan
Salmonella spp.,Cefotaxime,Japan
Salmonella spp.,Cefotaxime,Japan
Salmonella spp.,Cefotaxime,Japan
Salmonella spp.,Cefotaxime,Republic of Korea
Salmonella spp.,Cefotaxime,Republic of Korea
Salmonella spp.,Cefotaxime,Republic of Korea
Salmonella spp.,Cefotaxime,Republic of Korea
Salmonella spp.,Cefotaxime,Malaysia
Salmonella spp.,Cefotaxime,Malaysia
Salmonella spp.,Cefotaxime,Malaysia
Salmonella spp.,Cefotaxime,Malaysia
Salmonella spp.,Cefotaxime,Philippines
Salmonella spp.,Cefotaxime,Philippines
Salmonella spp.,Cefotaxime,Philippines
Salmonella spp.,Cefotaxime,Philippines
Salmonella spp.,Cefotaxime,Poland
Salmonella spp.,Cefotaxime,Poland
Salmonella spp.,Cefotaxime,Poland
Salmonella spp.,Cefotaxime,Poland
Salmonella spp.,Cefotaxime,Saudi Arabia
Salmonella spp.,Cefotaxime,Saudi Arabia
Salmonella spp.,Cefotaxime,Saudi Arabia
Salmonella spp.,Cefotaxime,Saudi Arabia
Escherichia coli,Cefepime,United Arab Emirates
Escherichia coli,Cefepime,United Arab Emirates
Escherichia coli,Cefepime,United Arab Emirates
Escherichia coli,Cefepime,United Arab Emirates
Escherichia coli,Cefepime,Argentina
Escherichia coli,Cefepime,Argentina
Escherichia coli,Cefepime,Argentina
Escherichia coli,Cefepime,Argentina
Escherichia coli,Cefepime,Bangladesh
Escherichia coli,Cefepime,Bangladesh
Escherichia coli,Cefepime,Bangladesh
Escherichia coli,Cefepime,Bangladesh
Escherichia coli,Cefepime,Switzerland
Escherichia coli,Cefepime,Switzerland
Escherichia coli,Cefepime,Switzerland
Escherichia coli,Cefepime,Switzerland
Escherichia coli,Cefepime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Cefepime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Cefepime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Cefepime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Cefepime,India
Escherichia coli,Cefepime,India
Escherichia coli,Cefepime,India
Escherichia coli,Cefepime,India
Escherichia coli,Cefepime,Japan
Escherichia coli,Cefepime,Japan
Escherichia coli,Cefepime,Japan
Escherichia coli,Cefepime,Japan
Escherichia coli,Cefepime,Republic of Korea
Escherichia coli,Cefepime,Republic of Korea
Escherichia coli,Cefepime,Republic of Korea
Escherichia coli,Cefepime,Republic of Korea
Escherichia coli,Cefepime,Lebanon
Escherichia coli,Cefepime,Lebanon
Escherichia coli,Cefepime,Lebanon
Escherichia coli,Cefepime,Lebanon
Escherichia coli,Cefepime,Malaysia
Escherichia coli,Cefepime,Malaysia
Escherichia coli,Cefepime,Malaysia
Escherichia coli,Cefepime,Malaysia
Escherichia coli,Cefepime,Oman
Escherichia coli,Cefepime,Oman
Escherichia coli,Cefepime,Oman
Escherichia coli,Cefepime,Oman
Escherichia coli,Cefepime,Pakistan
Escherichia coli,Cefepime,Pakistan
Escherichia coli,Cefepime,Pakistan
Escherichia coli,Cefepime,Pakistan
Escherichia coli,Cefepime,Philippines
Escherichia coli,Cefepime,Philippines
Escherichia coli,Cefepime,Philippines
Escherichia coli,Cefepime,Philippines
Escherichia coli,Cefepime,Saudi Arabia
Escherichia coli,Cefepime,Saudi Arabia
Escherichia coli,Cefepime,Saudi Arabia
Escherichia coli,Cefepime,Saudi Arabia
Escherichia coli,Cefepime,Thailand
Escherichia coli,Cefepime,Thailand
Escherichia coli,Cefepime,Thailand
Escherichia coli,Cefepime,Thailand
Escherichia coli,Cefepime,Tunisia
Escherichia coli,Cefepime,Tunisia
Escherichia coli,Cefepime,Tunisia
Escherichia coli,Cefepime,Tunisia
Escherichia coli,Imipenem,United Arab Emirates
Escherichia coli,Imipenem,United Arab Emirates
Escherichia coli,Imipenem,United Arab Emirates
Escherichia coli,Imipenem,United Arab Emirates
Escherichia coli,Imipenem,Argentina
Escherichia coli,Imipenem,Argentina
Escherichia coli,Imipenem,Argentina
Escherichia coli,Imipenem,Argentina
Escherichia coli,Imipenem,Bangladesh
Escherichia coli,Imipenem,Bangladesh
Escherichia coli,Imipenem,Bangladesh
Escherichia coli,Imipenem,Bangladesh
Escherichia coli,Imipenem,Switzerland
Escherichia coli,Imipenem,Switzerland
Escherichia coli,Imipenem,Switzerland
Escherichia coli,Imipenem,Switzerland
Escherichia coli,Imipenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Imipenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Imipenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Imipenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Imipenem,India
Escherichia coli,Imipenem,India
Escherichia coli,Imipenem,India
Escherichia coli,Imipenem,India
Escherichia coli,Imipenem,Japan
Escherichia coli,Imipenem,Japan
Escherichia coli,Imipenem,Japan
Escherichia coli,Imipenem,Japan
Escherichia coli,Imipenem,Republic of Korea
Escherichia coli,Imipenem,Republic of Korea
Escherichia coli,Imipenem,Republic of Korea
Escherichia coli,Imipenem,Republic of Korea
Escherichia coli,Imipenem,Lao People's Democratic Republic
Escherichia coli,Imipenem,Lao People's Democratic Republic
Escherichia coli,Imipenem,Lao People's Democratic Republic
Escherichia coli,Imipenem,Lao People's Democratic Republic
Escherichia coli,Imipenem,Lebanon
Escherichia coli,Imipenem,Lebanon
Escherichia coli,Imipenem,Lebanon
Escherichia coli,Imipenem,Lebanon
Escherichia coli,Imipenem,Malaysia
Escherichia coli,Imipenem,Malaysia
Escherichia coli,Imipenem,Malaysia
Escherichia coli,Imipenem,Malaysia
Escherichia coli,Imipenem,Nepal
Escherichia coli,Imipenem,Nepal
Escherichia coli,Imipenem,Nepal
Escherichia coli,Imipenem,Nepal
Escherichia coli,Imipenem,Oman
Escherichia coli,Imipenem,Oman
Escherichia coli,Imipenem,Oman
Escherichia coli,Imipenem,Oman
Escherichia coli,Imipenem,Pakistan
Escherichia coli,Imipenem,Pakistan
Escherichia coli,Imipenem,Pakistan
Escherichia coli,Imipenem,Pakistan
Escherichia coli,Imipenem,Philippines
Escherichia coli,Imipenem,Philippines
Escherichia coli,Imipenem,Philippines
Escherichia coli,Imipenem,Philippines
Escherichia coli,Imipenem,Saudi Arabia
Escherichia coli,Imipenem,Saudi Arabia
Escherichia coli,Imipenem,Saudi Arabia
Escherichia coli,Imipenem,Saudi Arabia
Escherichia coli,Imipenem,Sweden
Escherichia coli,Imipenem,Sweden
Escherichia coli,Imipenem,Sweden
Escherichia coli,Imipenem,Sweden
Escherichia coli,Imipenem,Thailand
Escherichia coli,Imipenem,Thailand
Escherichia coli,Imipenem,Thailand
Escherichia coli,Imipenem,Thailand
Escherichia coli,Imipenem,Tunisia
Escherichia coli,Imipenem,Tunisia
Escherichia coli,Imipenem,Tunisia
Escherichia coli,Imipenem,Tunisia
Escherichia coli,Levofloxacin,United Arab Emirates
Escherichia coli,Levofloxacin,United Arab Emirates
Escherichia coli,Levofloxacin,United Arab Emirates
Escherichia coli,Levofloxacin,United Arab Emirates
Escherichia coli,Levofloxacin,Switzerland
Escherichia coli,Levofloxacin,Switzerland
Escherichia coli,Levofloxacin,Switzerland
Escherichia coli,Levofloxacin,Switzerland
Escherichia coli,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Levofloxacin,Japan
Escherichia coli,Levofloxacin,Japan
Escherichia coli,Levofloxacin,Japan
Escherichia coli,Levofloxacin,Japan
Escherichia coli,Levofloxacin,Nepal
Escherichia coli,Levofloxacin,Nepal
Escherichia coli,Levofloxacin,Nepal
Escherichia coli,Levofloxacin,Nepal
Escherichia coli,Levofloxacin,Pakistan
Escherichia coli,Levofloxacin,Pakistan
Escherichia coli,Levofloxacin,Pakistan
Escherichia coli,Levofloxacin,Pakistan
Escherichia coli,Levofloxacin,Philippines
Escherichia coli,Levofloxacin,Philippines
Escherichia coli,Levofloxacin,Philippines
Escherichia coli,Levofloxacin,Philippines
Escherichia coli,Levofloxacin,Saudi Arabia
Escherichia coli,Levofloxacin,Saudi Arabia
Escherichia coli,Levofloxacin,Saudi Arabia
Escherichia coli,Levofloxacin,Saudi Arabia
Escherichia coli,Levofloxacin,Thailand
Escherichia coli,Levofloxacin,Thailand
Escherichia coli,Levofloxacin,Thailand
Escherichia coli,Levofloxacin,Thailand
Escherichia coli,Meropenem,United Arab Emirates
Escherichia coli,Meropenem,United Arab Emirates
Escherichia coli,Meropenem,United Arab Emirates
Escherichia coli,Meropenem,United Arab Emirates
Escherichia coli,Meropenem,Argentina
Escherichia coli,Meropenem,Argentina
Escherichia coli,Meropenem,Argentina
Escherichia coli,Meropenem,Argentina
Escherichia coli,Meropenem,Switzerland
Escherichia coli,Meropenem,Switzerland
Escherichia coli,Meropenem,Switzerland
Escherichia coli,Meropenem,Switzerland
